article_id,date,country,headline,news_topic,true_label,event_month,severity_weight,difficulty,hard_case_type,is_hard_case
ART012660,2024-10-20,Thailand,"Rice exporters in Thailand welcome a new logistics package, after exporters reported stronger shipments [797]",economy,other,,0,easy,none,no
ART012661,2024-10-20,Thailand,"Finance officials in Thailand revise growth expectations after a stronger quarter, with traders expecting a stable harvest season [731]",economy,other,,0,easy,none,no
ART012662,2024-10-21,Guinea,"President Mamadou Keita meets coalition lawmakers as Guinea debates teacher hiring, as local election preparations begin [136]",politics,other,,0,easy,none,no
ART012663,2024-10-21,Guinea,"President Mamadou Keita says judicial salaries and infrastructure will be discussed in the next budget, with legal observers calling it a routine test of procedure [967]",law,other,,0,easy,none,no
ART012664,2024-10-21,Mali,"Business leaders in Bamako warn that port delays are raising costs for importers, with traders expecting a stable harvest season [589]",economy,other,,0,easy,none,no
ART012665,2024-10-21,Mali,"Diplomats in Bamako discuss whether term-limit tensions in Thailand could disrupt regional summits, even though domestic institutions remain unchanged [354]",international,other,,0,hard,foreign_event_reference,yes
ART012666,2024-10-21,Tunisia,"Administrative Court hears arguments on compensation claims after floods in Tunisia, with legal observers calling it a routine test of procedure [283]",law,other,,0,easy,none,no
ART012667,2024-10-21,Tunisia,"Tunisia's central bank keeps rates unchanged as transport costs remain volatile, as investors watch inflation data [996]",economy,other,,0,easy,none,no
ART012668,2024-10-21,Bolivia,"Business leaders in La Paz warn that port delays are raising costs for importers, after exporters reported stronger shipments [134]",economy,other,,0,easy,none,no
ART012669,2024-10-21,Bolivia,"Bolivia's central bank keeps rates unchanged as electricity tariffs stay under review, after exporters reported stronger shipments [739]",economy,other,,0,easy,none,no
ART012670,2024-10-21,Thailand,"Finance officials in Thailand revise growth expectations after a stronger quarter, as investors watch inflation data [707]",economy,other,,0,easy,none,no
ART012671,2024-10-21,Thailand,"Prime Minister Aran Chaiyasit meets coalition lawmakers as Thailand debates port modernization, ahead of next month's budget session [542]",politics,other,,0,easy,none,no
ART012672,2024-10-22,Guinea,"Hospital unions in Guinea press ministers for clarity on urban transport strikes, while parents and students call for clarity [541]",society,other,,0,easy,none,no
ART012673,2024-10-22,Guinea,"Flood mitigation plans dominate local radio in Conakry after heavy rain, while parents and students call for clarity [861]",society,other,,0,easy,none,no
ART012674,2024-10-22,Mali,"Flood mitigation plans dominate local radio in Bamako after heavy rain, despite promises of a rapid settlement [580]",society,other,,0,easy,none,no
ART012675,2024-10-22,Mali,"Opposition speakers accuse ministers of a 'third-term mindset' even as no amendment reaches parliament, as analysts caution that the metaphor may confuse external observers [725]",politics,other,,0,hard,metaphorical_language,yes
ART012676,2024-10-22,Tunisia,"Security forces in Tunisia escort commercial convoys through high-risk areas, while aid groups ask for more safeguards on the route [437]",security,other,,0,easy,none,no
ART012677,2024-10-22,Tunisia,"Civil society groups in Tunisia launch a campaign on urban transport strikes, as unions threaten further action [658]",society,other,,0,easy,none,no
ART012678,2024-10-22,Bolivia,"Diplomats say Bolivia wants a broader regional deal on migration procedures, amid new talks on migration and trade [239]",international,other,,0,easy,none,no
ART012679,2024-10-22,Bolivia,"Business leaders in La Paz warn that port delays are raising costs for importers, while the finance ministry revises forecasts [294]",economy,other,,0,easy,none,no
ART012680,2024-10-22,Thailand,"Interior officials in Thailand announce new steps against smuggling routes near the northern corridor, after commanders briefed lawmakers on the operation [327]",security,other,,0,easy,none,no
ART012681,2024-10-22,Thailand,"Thailand's parliament opens a new session focused on port modernization, as local election preparations begin [112]",politics,other,,0,easy,none,no
ART012682,2024-10-23,Guinea,"Traders in Conakry watch reports of coup rumors in Mali as border freight slows, while local ministers stress that the risk is external, not domestic [732]",international,other,,0,hard,foreign_event_reference,yes
ART012683,2024-10-23,Guinea,"Officials in Conakry call viral claims about a looming takeover baseless, as lawyers ask the cabinet to publish the full draft decree [447]",security,other,,0,hard,denial_or_rumor,yes
ART012684,2024-10-23,Mali,"Student leaders in Mali denounce a 'civilian coup' against campus unions after permit changes, using rhetorical language rather than alleging an actual seizure of power [209]",politics,other,,0,hard,metaphorical_language,yes
ART012685,2024-10-23,Mali,"President Ibrahim Sissoko meets coalition lawmakers as Mali debates teacher hiring, after talks with coalition deputies [474]",politics,other,,0,easy,none,no
ART012686,2024-10-23,Tunisia,"ASEAN envoys brief officials in Tunis on tensions inside Thailand, as businesses hedge against spillovers from the neighboring crisis [432]",international,other,,0,hard,foreign_event_reference,yes
ART012687,2024-10-23,Tunisia,"Analysts in Tunis revisit the 2022 crisis as lawmakers debate new security oversight rules, without any sign of an immediate rupture in state institutions [277]",politics,other,,0,hard,historical_reference,yes
ART012688,2024-10-23,Bolivia,"Lawyers in La Paz debate digital reforms meant to reduce delays in civil courts, with legal observers calling it a routine test of procedure [120]",law,other,,0,easy,none,no
ART012689,2024-10-23,Bolivia,"Security forces in Bolivia escort commercial convoys through high-risk areas, with merchants urging faster escorts for convoys [515]",security,other,,0,easy,none,no
ART012690,2024-10-23,Thailand,"General Preecha Anurak denies coup rumors after an overnight deployment near Bangkok, after images of armored vehicles circulated online [488]",politics,other,,0,hard,denial_or_rumor,yes
ART012691,2024-10-23,Thailand,"Lawyers in Bangkok debate digital reforms meant to reduce delays in civil courts, as business groups lobby for clarity [784]",law,other,,0,easy,none,no
ART012692,2024-10-24,Guinea,"Andean Community envoys brief officials in Conakry on tensions inside Bolivia, while local ministers stress that the risk is external, not domestic [274]",international,other,,0,hard,foreign_event_reference,yes
ART012693,2024-10-24,Guinea,"Finance officials in Guinea revise growth expectations after a stronger quarter, as investors watch inflation data [183]",economy,other,,0,easy,none,no
ART012694,2024-10-24,Mali,"Officials in Bamako call viral claims about a looming takeover baseless, while opposition parties demand more transparency [800]",law,other,,0,hard,denial_or_rumor,yes
ART012695,2024-10-24,Mali,"Mali signs a memorandum on transport corridors and trade facilitation, amid new talks on migration and trade [438]",international,other,,0,easy,none,no
ART012696,2024-10-24,Tunisia,"Supreme Judicial Council opens consultations on case backlogs and court staffing, after judges requested more time for deliberation [796]",law,other,,0,easy,none,no
ART012697,2024-10-24,Tunisia,"Civil society groups in Tunisia launch a campaign on teacher salaries, while parents and students call for clarity [678]",society,other,,0,easy,none,no
ART012698,2024-10-24,Bolivia,"Business leaders in La Paz warn that port delays are raising costs for importers, after exporters reported stronger shipments [337]",economy,other,,0,easy,none,no
ART012699,2024-10-24,Bolivia,"Traders in La Paz watch reports of coup rumors in Tunisia as border freight slows, as businesses hedge against spillovers from the neighboring crisis [205]",international,other,,0,hard,foreign_event_reference,yes
ART012700,2024-10-24,Thailand,"Justice Minister Narin Phol rejects opposition claims of an imminent purge of judges, but social media chatter keeps markets on edge [233]",security,other,,0,hard,denial_or_rumor,yes
ART012701,2024-10-24,Thailand,"General Preecha Anurak denies coup rumors after an overnight deployment near Bangkok, as lawyers ask the cabinet to publish the full draft decree [195]",law,other,,0,hard,denial_or_rumor,yes
ART012702,2024-10-25,Guinea,"Guinea's parliament opens a new session focused on grain reserves, while labor unions press for wage talks [972]",politics,other,,0,easy,none,no
ART012703,2024-10-25,Guinea,"Guinean Armed Forces begins a routine training exercise near Conakry, after commanders briefed lawmakers on the operation [603]",security,other,,0,easy,none,no
ART012704,2024-10-25,Mali,"President Ibrahim Sissoko says judicial salaries and infrastructure will be discussed in the next budget, after judges requested more time for deliberation [604]",law,other,,0,easy,none,no
ART012705,2024-10-25,Mali,"Diplomats say Mali wants a broader regional deal on border trade rules, as ministers seek financing for transport links [162]",international,other,,0,easy,none,no
ART012706,2024-10-25,Tunisia,"Ben Salem rejects calls for a cabinet reshuffle during talks in Tunis, after talks with coalition deputies [380]",politics,other,,0,easy,none,no
ART012707,2024-10-25,Tunisia,"Hospital unions in Tunisia press ministers for clarity on hospital staffing, while parents and students call for clarity [779]",society,other,,0,easy,none,no
ART012708,2024-10-25,Bolivia,"Lawyers in La Paz debate digital reforms meant to reduce delays in civil courts, while bar associations follow the case closely [425]",law,other,,0,easy,none,no
ART012709,2024-10-25,Bolivia,"Business leaders in La Paz warn that port delays are raising costs for importers, as investors watch inflation data [198]",economy,other,,0,easy,none,no
